,nombre,precio_publicado,categoria,SKU,url_producto,stock,descripcion,precio_regular
0,CELULAR SAMSUNG GALAXY A23 128GB BLACK,139999.0,CATEGORIA,34018,https://www.hiperlibertad.com.ar/celular-samsung-galaxy-a23-128gb-black/p,http://schema.org/InStock,"El Galaxy A23 combina su procesador Octa-Core con su RAM de 4 GB y la memoria interna de 128 GB para brindarte la velocidad y el espacio que necesitás para todos tus archivos, fotos, redes sociales y apps. Además, podrás extender el almacenamiento hasta 1 TB con una MicroSD. - Cuenta con una batería de 5000 mAh recargable con cable USB C, capaz de brindar la energía necesaria para que compartas contenido, juegues y disfrutes de tu Galaxy A23 durante todo el día. Incluso admite carga rápida de hasta 25 W para revivir tu celular en un instante. - Posee un moderno diseño en color negro acompañado por una pantalla Infinity-V de 6,6 pulgadas y resolución FHD+ (1080 x 2408). Con su frecuencia de actualización de 90 Hz, tendrás menos desenfoque, más detalles y contrastes vívidos para que disfrutes de videos e imágenes más fluidas. - Con su cuádruple cámara lograrás fotos increíbles (principal de 50 MP), ampliar tu ángulo de visión (u-wide de 5 MP), personalizar el enfoque (profundidad de 2 MP) y acercarte a los detalles (macro de 2 MP). Para tus selfies y videollamadas posee una cámara frontal de 8 MP. – CARACTERISTICAS: Tamaño Pantalla: 6.6 pulgadas, Pantalla resolución: FHD+ (1080 x 2408), Sensores: Accelerometer / Fingerprint Sensor / Gyro Sensor / Geomagnetic Sensor / Virtual Light Sensing / Virtual Proximity Sensing, USB C: Sí, Procesador: Octa-Core 2.4GHz, 1.9GHz, Dimensiones: 165.4 x 76.9 x 8.4 mm, Peso: 195 gr, Bateria: 5000 mAh, Cámara principal: 50 MP + 5 MP + 2 MP + 2 MP, Cámara frontal: 8 MP, Flash trasero: Si",139999
1,CELULAR XIAOMI REDMI NOTE 11 128 GB,149859.0,CATEGORIA,35651,https://www.hiperlibertad.com.ar/celular-xiaomi-redmi-note-11-128-gb/p,http://schema.org/InStock,"&lt;p&gt;&lt;strong&gt;Xiaomi Redmi Note 11 4GB RAM 128GB ROM&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;&amp;iexcl;La und&amp;eacute;cima edici&amp;oacute;n del tel&amp;eacute;fono inteligente Redmi m&amp;aacute;s popular! C&amp;aacute;mara inteligente de 50 MP, procesador Snapdragon&amp;reg; 680 s&amp;uacute;per r&amp;aacute;pido, pantalla AMOLED con frecuencia de actualizaci&amp;oacute;n de 90 Hz: todo esto y mucho m&amp;aacute;s en una carcasa moderna.&lt;strong&gt;&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Perfecci&amp;oacute;n con est&amp;eacute;tica&amp;nbsp;&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;El nuevo Redmi Note 11 se distingue por un dise&amp;ntilde;o moderno con un marco plano y un car&amp;aacute;cter minimalista.&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Pantalla AMOLED&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;Sum&amp;eacute;rgete en el mundo maravilloso:&amp;nbsp; La pantalla retroiluminada proporciona el m&amp;aacute;s alto brillo, contraste, color y resoluci&amp;oacute;n.&lt;/p&gt; &lt;p&gt;La vida en AMOLED 90 Hz Snapdragon&amp;reg; 680 Pantalla AMOLED DotDisplay de 90 Hz Carga r&amp;aacute;pida Pro de 33 W&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Pantalla t&amp;aacute;ctil y visualizaci&amp;oacute;n impecable&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;Con el Redmi Note 11 Disfruta de tus contenidos con una tasa de refresco de 90 Hz fluida y sin interrupciones. Navega sin problemas por tus redes sociales o experimenta un modo de juego potente y con gran capacidad de respuesta.&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Rendimiento integral, listo para cualquier reto&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;Este procesador no solo es r&amp;aacute;pido y potente, sino que adem&amp;aacute;s funciona con el proceso de 6 nm de bajo consumo para ofrecer un alto rendimiento a la vez que mejora la duraci&amp;oacute;n de la bater&amp;iacute;a. Velocidades de carga m&amp;aacute;s r&amp;aacute;pidas con UFS 2.2 y escritura acelerada gracias a Write Booster, que ofrece funciones eficaces de instalaci&amp;oacute;n de aplicaciones, iniciaci&amp;oacute;n y almacenamiento en cach&amp;eacute; de archivos a alta velocidad, as&amp;iacute; como lectura y escritura de archivos de gran tama&amp;ntilde;o.&lt;/p&gt; &lt;p&gt;Redmi Note 11&lt;/p&gt; &lt;p&gt;Procesador : Snapdragon 680&lt;/p&gt; &lt;p&gt;Almacenamiento y RAM&lt;/p&gt; &lt;p&gt;4 GB+128 GB&lt;/p&gt; &lt;p&gt;Dimensiones&lt;/p&gt; &lt;p&gt;Altura: 159,87 mm&lt;/p&gt; &lt;p&gt;Anchura: 73,87 mm&lt;/p&gt; &lt;p&gt;Grosor: 8,09 mm&lt;/p&gt; &lt;p&gt;Peso: 179 g&lt;/p&gt; &lt;p&gt;Tipo de cargador: Fuente&lt;span&gt;&amp;nbsp;&lt;/span&gt;&lt;span&gt;de 33W&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Pantalla&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;Redmi Note 11 cuenta con Pantalla AMOLED FHD+ DotDisplay de 6,43&quot; Tasa de refresco: Hasta 90 HzTasa de muestreo t&amp;aacute;ctil: Hasta 180 Hz Brillo: Modo de alto brillo: 700 nits (t&amp;iacute;p.); brillo m&amp;aacute;ximo: 1000 nits (t&amp;iacute;p.)Relaci&amp;oacute;n de contraste: 4 500 000:1Resoluci&amp;oacute;n: 2400 x 1080Amplia gama de colores DCI-P3409 ppp Reading Mode 3.0Sunlight Display&lt;/p&gt; &lt;p&gt;&lt;strong&gt;C&amp;aacute;mara trasera&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;C&amp;aacute;mara gran angular de 50 MPf/1,8&amp;nbsp; C&amp;aacute;mara ultra gran angular de 8 MPf/2,2&amp;nbsp; Campo de visi&amp;oacute;n de 118&amp;deg;&amp;nbsp; C&amp;aacute;mara macro de 2 MPf/2,4&amp;nbsp; C&amp;aacute;mara de profundidad de 2 MPf/2,4&amp;nbsp;&lt;/p&gt; &lt;p&gt;Grabaci&amp;oacute;n de v&amp;iacute;deo de la c&amp;aacute;mara trasera1080p 1920 x 1080 | 30 fps720p 1280 x 720 | 30 fps&lt;/p&gt; &lt;p&gt;&lt;strong&gt;C&amp;aacute;mara frontal&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;C&amp;aacute;mara frontal de 13 MPf/2,4 Grabaci&amp;oacute;n de v&amp;iacute;deo de la c&amp;aacute;mara delantera 1080p 1920 x 1080 | 30 fps720p 1280 x 720 | 30 fps&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Bater&amp;iacute;a&amp;nbsp;&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;5000 mAh (t&amp;iacute;p.)&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Seguridad&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;Sensor de huella dactilar lateral Desbloqueo facial por IA&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Red y conectividad&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;SIM dual + microSD Bandas de red compatibles:4G: LTE FDD: 1/2/3/4/5/7/8/20/28/324G: LTE TDD: 38/40/41 (B41 2535-2655 MHz)3G: WCDMA: 1/2/4/5/82G: GSM: 850, 900, 1800, 1900 MHz Bluetooth 5.0Protocolo de Wi-Fi: 802.11a/b/g/n/ac&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Navegaci&amp;oacute;n y posicionamiento&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;GPS L1 | Glonass G1 | BDS B1 | Galileo E1&lt;/p&gt; &lt;p&gt;Audio&lt;/p&gt; &lt;p&gt;Dos altavoces Conector para auriculares de 3,5 mm Certificaci&amp;oacute;n de audio de alta resoluci&amp;oacute;n&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Sensores&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;Sensor de proximidad | Sensor de luz ambiental | Aceler&amp;oacute;metro | Br&amp;uacute;jula electr&amp;oacute;nica | Emisor de infrarrojos |&lt;strong&gt;&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Giroscopio&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;Sistema operativo&lt;/p&gt; &lt;p&gt;MIUI 13 basado en Android 11&lt;/p&gt; &lt;p&gt;&lt;/p&gt; &lt;p&gt;Que hay en la caja?&lt;/p&gt; &lt;p&gt;Contenido del paquete&lt;/p&gt; &lt;p&gt;Redmi Note 11 | Adaptador | Cable USB tipo C | Extractor de SIM | Funda protectora | Gu&amp;iacute;a de inicio r&amp;aacute;pido | Tarjeta de garant&amp;iacute;a|&amp;nbsp;Funda&lt;/p&gt;",149859
2,CELULAR XIAOMI REDMI NOTE 11 BLUE 128 GB,149859.0,CATEGORIA,36960,https://www.hiperlibertad.com.ar/celular-xiaomi-redmi-note-11-blue-128-gb/p,http://schema.org/InStock,"&lt;p&gt;&lt;strong&gt;Xiaomi Redmi Note 11 4GB RAM 128GB ROM&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;&amp;iexcl;La und&amp;eacute;cima edici&amp;oacute;n del tel&amp;eacute;fono inteligente Redmi m&amp;aacute;s popular! C&amp;aacute;mara inteligente de 50 MP, procesador Snapdragon&amp;reg; 680 s&amp;uacute;per r&amp;aacute;pido, pantalla AMOLED con frecuencia de actualizaci&amp;oacute;n de 90 Hz: todo esto y mucho m&amp;aacute;s en una carcasa moderna.&lt;strong&gt;&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Perfecci&amp;oacute;n con est&amp;eacute;tica&amp;nbsp;&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;El nuevo Redmi Note 11 se distingue por un dise&amp;ntilde;o moderno con un marco plano y un car&amp;aacute;cter minimalista.&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Pantalla AMOLED&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;Sum&amp;eacute;rgete en el mundo maravilloso:&amp;nbsp; La pantalla retroiluminada proporciona el m&amp;aacute;s alto brillo, contraste, color y resoluci&amp;oacute;n.&lt;/p&gt; &lt;p&gt;La vida en AMOLED 90 Hz Snapdragon&amp;reg; 680 Pantalla AMOLED DotDisplay de 90 Hz Carga r&amp;aacute;pida Pro de 33 W&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Pantalla t&amp;aacute;ctil y visualizaci&amp;oacute;n impecable&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;Con el Redmi Note 11 Disfruta de tus contenidos con una tasa de refresco de 90 Hz fluida y sin interrupciones. Navega sin problemas por tus redes sociales o experimenta un modo de juego potente y con gran capacidad de respuesta.&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Rendimiento integral, listo para cualquier reto&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;Este procesador no solo es r&amp;aacute;pido y potente, sino que adem&amp;aacute;s funciona con el proceso de 6 nm de bajo consumo para ofrecer un alto rendimiento a la vez que mejora la duraci&amp;oacute;n de la bater&amp;iacute;a. Velocidades de carga m&amp;aacute;s r&amp;aacute;pidas con UFS 2.2 y escritura acelerada gracias a Write Booster, que ofrece funciones eficaces de instalaci&amp;oacute;n de aplicaciones, iniciaci&amp;oacute;n y almacenamiento en cach&amp;eacute; de archivos a alta velocidad, as&amp;iacute; como lectura y escritura de archivos de gran tama&amp;ntilde;o.&lt;/p&gt; &lt;p&gt;Redmi Note 11&lt;/p&gt; &lt;p&gt;Procesador : Snapdragon 680&lt;/p&gt; &lt;p&gt;Almacenamiento y RAM&lt;/p&gt; &lt;p&gt;4 GB+128 GB&lt;/p&gt; &lt;p&gt;Dimensiones&lt;/p&gt; &lt;p&gt;Altura: 159,87 mm&lt;/p&gt; &lt;p&gt;Anchura: 73,87 mm&lt;/p&gt; &lt;p&gt;Grosor: 8,09 mm&lt;/p&gt; &lt;p&gt;Peso: 179 g&lt;/p&gt; &lt;p&gt;Tipo de cargador: Fuente&lt;span&gt;&amp;nbsp;&lt;/span&gt;&lt;span&gt;de 33W&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Pantalla&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;Redmi Note 11 cuenta con Pantalla AMOLED FHD+ DotDisplay de 6,43&quot; Tasa de refresco: Hasta 90 HzTasa de muestreo t&amp;aacute;ctil: Hasta 180 Hz Brillo: Modo de alto brillo: 700 nits (t&amp;iacute;p.); brillo m&amp;aacute;ximo: 1000 nits (t&amp;iacute;p.)Relaci&amp;oacute;n de contraste: 4 500 000:1Resoluci&amp;oacute;n: 2400 x 1080Amplia gama de colores DCI-P3409 ppp Reading Mode 3.0Sunlight Display&lt;/p&gt; &lt;p&gt;&lt;strong&gt;C&amp;aacute;mara trasera&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;C&amp;aacute;mara gran angular de 50 MPf/1,8&amp;nbsp; C&amp;aacute;mara ultra gran angular de 8 MPf/2,2&amp;nbsp; Campo de visi&amp;oacute;n de 118&amp;deg;&amp;nbsp; C&amp;aacute;mara macro de 2 MPf/2,4&amp;nbsp; C&amp;aacute;mara de profundidad de 2 MPf/2,4&amp;nbsp;&lt;/p&gt; &lt;p&gt;Grabaci&amp;oacute;n de v&amp;iacute;deo de la c&amp;aacute;mara trasera1080p 1920 x 1080 | 30 fps720p 1280 x 720 | 30 fps&lt;/p&gt; &lt;p&gt;&lt;strong&gt;C&amp;aacute;mara frontal&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;C&amp;aacute;mara frontal de 13 MPf/2,4 Grabaci&amp;oacute;n de v&amp;iacute;deo de la c&amp;aacute;mara delantera 1080p 1920 x 1080 | 30 fps720p 1280 x 720 | 30 fps&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Bater&amp;iacute;a&amp;nbsp;&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;5000 mAh (t&amp;iacute;p.)&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Seguridad&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;Sensor de huella dactilar lateral Desbloqueo facial por IA&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Red y conectividad&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;SIM dual + microSD Bandas de red compatibles:4G: LTE FDD: 1/2/3/4/5/7/8/20/28/324G: LTE TDD: 38/40/41 (B41 2535-2655 MHz)3G: WCDMA: 1/2/4/5/82G: GSM: 850, 900, 1800, 1900 MHz Bluetooth 5.0Protocolo de Wi-Fi: 802.11a/b/g/n/ac&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Navegaci&amp;oacute;n y posicionamiento&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;GPS L1 | Glonass G1 | BDS B1 | Galileo E1&lt;/p&gt; &lt;p&gt;Audio&lt;/p&gt; &lt;p&gt;Dos altavoces Conector para auriculares de 3,5 mm Certificaci&amp;oacute;n de audio de alta resoluci&amp;oacute;n&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Sensores&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;Sensor de proximidad | Sensor de luz ambiental | Aceler&amp;oacute;metro | Br&amp;uacute;jula electr&amp;oacute;nica | Emisor de infrarrojos |&lt;strong&gt;&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;&lt;strong&gt;Giroscopio&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;Sistema operativo&lt;/p&gt; &lt;p&gt;MIUI 13 basado en Android 11&lt;/p&gt; &lt;p&gt;&lt;/p&gt; &lt;p&gt;Que hay en la caja?&lt;/p&gt; &lt;p&gt;Contenido del paquete&lt;/p&gt; &lt;p&gt;Redmi Note 11 | Adaptador | Cable USB tipo C | Extractor de SIM | Funda protectora | Gu&amp;iacute;a de inicio r&amp;aacute;pido | Tarjeta de garant&amp;iacute;a|&amp;nbsp;Funda&lt;/p&gt;",149859
3,CELULAR MOTOROLA MOTO G23 XT2333-1 AZUL,134999.0,CATEGORIA,43836,https://www.hiperlibertad.com.ar/celular-motorola-moto-g23-xt2333-1-azul/p,http://schema.org/InStock,"&lt;h4&gt;Sistema de c&amp;aacute;maras de 50 MP + Ultra Gran Angular + Macro.&lt;/h4&gt; &lt;p&gt;Captur&amp;aacute; todo lo que necesites con el ultra gran angular, saca fotos bien n&amp;iacute;tidas en condiciones de poca luz y obten&amp;eacute; acercamientos detallados.&lt;/p&gt; &lt;p&gt;&lt;/p&gt; &lt;h4&gt;Bater&amp;iacute;a de 5000 mAh y cargador TurboPower&amp;trade; 30W incluido.&lt;/h4&gt; &lt;p&gt;Us&amp;aacute; el tel&amp;eacute;fono por m&amp;aacute;s tiempo con una sola carga y obten&amp;eacute; horas de potencia en minutos&lt;/p&gt; &lt;p&gt;&lt;/p&gt; &lt;h4&gt;Pantalla HD+ de 6.5&quot; y 90 Hz + parlantes est&amp;eacute;reo con Audio Dolby Atmos&amp;reg;y parlantes est&amp;eacute;reo.&lt;/h4&gt; &lt;p&gt;Viv&amp;iacute; una experiencia de sonido multidimensional que te permite sentir mejor los bajos, descubrir voces m&amp;aacute;s n&amp;iacute;tidas y escuchar con mayor claridad.&lt;/p&gt; &lt;p&gt;&lt;/p&gt; &lt;h4&gt;Desempe&amp;ntilde;o m&amp;aacute;s r&amp;aacute;pidocon 4GB RAM.&lt;/h4&gt; &lt;p&gt;Disfrut&amp;aacute; del procesador MediaTek&amp;reg; Helio G85 y obten&amp;eacute; un desempe&amp;ntilde;o m&amp;aacute;s r&amp;aacute;pido que los tel&amp;eacute;fonos de la generaci&amp;oacute;n anterior.&lt;/p&gt; &lt;p&gt;&lt;/p&gt; &lt;h4&gt;Dise&amp;ntilde;o moderno y delgado.&lt;/h4&gt; &lt;p&gt;Con un dise&amp;ntilde;o moderno, bordes delgados e incre&amp;iacute;bles detalles, est&amp;aacute; creado para que te destaques.&lt;/p&gt;",134999
4,CELULAR SAMSUNG GALAXY A23 4GB 128GB BLACK 5G,190999.0,CATEGORIA,40561,https://www.hiperlibertad.com.ar/celular-samsung-galaxy-a23-4gb-128gb-black/p,http://schema.org/InStock,CELULAR SAMSUNG GALAXY A23  4GB 128GB BLACK,190999
5,CELULAR MOTOROLA MOTO E22 32 GB 3 GB NEGRO,89999.0,CATEGORIA,39487,https://www.hiperlibertad.com.ar/celular-motorola-moto-e22-32-gb-3-gb-negro/p,http://schema.org/InStock,"&lt;p&gt;&lt;span style=&quot;text-decoration: underline;&quot;&gt;&lt;strong&gt;CARACTERISTICAS&lt;/strong&gt;&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;span&gt;- Tama&amp;ntilde;o Pantalla: 6.5&quot;&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Resoluci&amp;oacute;n C&amp;aacute;mara Posterior: 16 MP + 2MP&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Flash C&amp;aacute;mara Trasera: Si&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Resoluci&amp;oacute;n C&amp;aacute;mara Frontal: 5 MP&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Memoria&amp;nbsp;&lt;/span&gt;&lt;span&gt;RAM: 3 GB&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Memoria interna: 32GB&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Almacenamiento Expandible: 1TB&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Procesador (Marca, Modelo): Mediatek Helio G37&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Velocidad Procesador: 2.3 GHz&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Octa-Core&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Sistema Operativo: Android 12&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Bater&amp;iacute;a: 4020 mAh&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;span&gt;- NFC: No&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Dual-SIM: No&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Carga R&amp;aacute;pida: No&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;br /&gt;&lt;br /&gt;&lt;span style=&quot;text-decoration: underline;&quot;&gt;&lt;strong&gt;SENSORES&lt;/strong&gt;&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;span&gt;- Lector de huella: Si&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Desbloqueo Facial: No&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Aceler&amp;oacute;metro: Si&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Sensor de proximidad: Si&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Br&amp;uacute;jula (Campo magn&amp;eacute;tico): Si&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Giroscopio: No&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Luz ambiente: Si&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;br /&gt;&lt;br /&gt;&lt;span style=&quot;text-decoration: underline;&quot;&gt;&lt;strong&gt;DIMENSIONES&lt;/strong&gt;&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;span&gt;- Alto x Ancho x Espesor: 163.56 x 74.65 x 7.99&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Peso: 174 gr&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;span&gt;&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;span style=&quot;text-decoration: underline;&quot;&gt;&lt;strong&gt;CONTENIDO DE LA CAJA&lt;/strong&gt;&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;span&gt;- Equipo&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Cargador&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Herramienta de extracci&amp;oacute;n de SIM&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Manual de usuario&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Manual de informaci&amp;oacute;n legal&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Cable de datos USB-A - USB-C&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Cargador 10W USB-A&lt;/span&gt;&lt;/p&gt;",89999
6,CELULAR MOTOROLA MOTO E22 32 GB 3 GB AZUL,89999.0,CATEGORIA,39464,https://www.hiperlibertad.com.ar/celular-motorola-moto-e22-32-gb-3-gb-azul/p,http://schema.org/InStock,"&lt;p&gt;&lt;span style=&quot;text-decoration: underline;&quot;&gt;&lt;strong&gt;CARACTERISTICAS&lt;/strong&gt;&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;span&gt;- Tama&amp;ntilde;o Pantalla: 6.5&quot;&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Resoluci&amp;oacute;n C&amp;aacute;mara Posterior: 16 MP + 2MP&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Flash C&amp;aacute;mara Trasera: Si&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Resoluci&amp;oacute;n C&amp;aacute;mara Frontal: 5 MP&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Memoria&amp;nbsp;&lt;/span&gt;&lt;span&gt;RAM: 3 GB&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Memoria interna: 32GB&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Almacenamiento Expandible: 1TB&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Procesador (Marca, Modelo): Mediatek Helio G37&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Velocidad Procesador: 2.3 GHz&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Octa-Core&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Sistema Operativo: Android 12&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Bater&amp;iacute;a: 4020 mAh&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;span&gt;- NFC: No&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Dual-SIM: No&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Carga R&amp;aacute;pida: No&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;br /&gt;&lt;br /&gt;&lt;span style=&quot;text-decoration: underline;&quot;&gt;&lt;strong&gt;SENSORES&lt;/strong&gt;&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;span&gt;- Lector de huella: Si&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Desbloqueo Facial: No&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Aceler&amp;oacute;metro: Si&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Sensor de proximidad: Si&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Br&amp;uacute;jula (Campo magn&amp;eacute;tico): Si&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Giroscopio: No&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Luz ambiente: Si&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;br /&gt;&lt;br /&gt;&lt;span style=&quot;text-decoration: underline;&quot;&gt;&lt;strong&gt;DIMENSIONES&lt;/strong&gt;&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;span&gt;- Alto x Ancho x Espesor: 163.56 x 74.65 x 7.99&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Peso: 174 gr&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;span&gt;&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;span style=&quot;text-decoration: underline;&quot;&gt;&lt;strong&gt;CONTENIDO DE LA CAJA&lt;/strong&gt;&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;span&gt;- Equipo&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Cargador&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Herramienta de extracci&amp;oacute;n de SIM&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Manual de usuario&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Manual de informaci&amp;oacute;n legal&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Cable de datos USB-A - USB-C&lt;/span&gt;&lt;br /&gt;&lt;span&gt;- Cargador 10W USB-A&lt;/span&gt;&lt;/p&gt;",89999
